"schema_version","catalog_version","row_id","rule_id","rule_revision","rule_status","category","subcategory","title_de","rule_text_de","normative_level","compatibility_level","severity","enforcement","rationale_de","document_kinds_json","applies_to","match_language","match_target","condition_json","allowed_patterns_json","forbidden_patterns_json","validator_handler","validator_config_json","diagnostic_code","diagnostic_message_de","fix_guidance_de","autofix_mode","autofix_action","autofix_config_json","project_mapping_json","valid_example","invalid_example","exception_condition_de","exception_handling_de","client_profile_id","client_family","client_platform","rendering_engine","client_version_selector","support_status","support_note_de","test_method","last_tested_at","source_type","source_title","source_url","source_locator","source_published_at","source_accessed_at","evidence_summary_de","confidence","confidence_reason_de","last_verified_in_project","review_due_at","secondary_sources_json","tags_json","notes_de"
"1.0.0","1.0.1","EMAIL-A11Y-002@scenario-narrow-375","EMAIL-A11Y-002","1","ACTIVE","accessibility","data-tables","Echte Datentabellen semantisch markieren","Tabellarische Daten müssen th/td-Beziehungen und passende scope-Angaben besitzen; role=""presentation"" ist dort verboten.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","html","html","full_document","{}","[]","[]","","{}","EMAIL_A11Y_002","Echte Datentabellen semantisch markieren","Tabellarische Daten müssen th/td-Beziehungen und passende scope-Angaben besitzen; role=""presentation"" ist dort verboten.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""html""}","<table><tr><th scope=""col"">Datum</th></tr>...</table>","<table role=""presentation""> für Fahrplandaten","","","scenario-narrow-375","Degradation","375 px viewport","Test scenario","current","SUPPORTED","Explizites RailTime-Degradationsprofil: 375 px viewport.","output_inspection","2026-08-24","project_runtime","RailTime Mail-Builder Runtime und Ausgabewege","https://github.com/hteumeuleu/caniemail","RailTime Mail-Builder Runtime und Ausgabewege; Regel EMAIL-A11Y-002","2026-08-24","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Explizites RailTime-Degradationsprofil: 375 px viewport.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""data-table""]",""
"1.0.0","1.0.1","EMAIL-A11Y-002@scenario-plain-text","EMAIL-A11Y-002","1","ACTIVE","accessibility","data-tables","Echte Datentabellen semantisch markieren","Tabellarische Daten müssen th/td-Beziehungen und passende scope-Angaben besitzen; role=""presentation"" ist dort verboten.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","html","html","full_document","{}","[]","[]","","{}","EMAIL_A11Y_002","Echte Datentabellen semantisch markieren","Tabellarische Daten müssen th/td-Beziehungen und passende scope-Angaben besitzen; role=""presentation"" ist dort verboten.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""html""}","<table><tr><th scope=""col"">Datum</th></tr>...</table>","<table role=""presentation""> für Fahrplandaten","Client unterstützt die referenzierte Technik nur teilweise, nur unter Bedingungen oder nur über einen Renderer-Proxy.","SAFE-Grundstruktur ohne diese Technik verwenden; Inhalt, Reihenfolge und Aktion müssen ohne sie vollständig erhalten bleiben.","scenario-plain-text","Degradation","Plain-text MIME part","Test scenario","current","PARTIAL","Explizites RailTime-Degradationsprofil: Plain-text MIME part.","output_inspection","2026-08-24","project_runtime","RailTime Mail-Builder Runtime und Ausgabewege","https://github.com/hteumeuleu/caniemail","RailTime Mail-Builder Runtime und Ausgabewege; Regel EMAIL-A11Y-002","2026-08-24","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Explizites RailTime-Degradationsprofil: Plain-text MIME part.","MEDIUM","Originärer Clienttest mit dokumentierter Teilunterstützung beziehungsweise Renderer-Proxy; SAFE-Fallback ist verbindlich.","2026-08-24","2026-11-24","[]","[""accessibility"",""data-table""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@outlook-classic-windows","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","outlook-classic-windows","Outlook Classic","Windows","Microsoft Word","2007-2021/LTSC","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@outlook-new-windows","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","outlook-new-windows","New Outlook","Windows","WebView2/Chromium","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","MEDIUM","Originärer Clienttest mit dokumentierter Teilunterstützung beziehungsweise Renderer-Proxy; SAFE-Fallback ist verbindlich.","2026-08-24","2026-11-24","[""https://learn.microsoft.com/en-us/microsoft-365-apps/outlook/overview-new-outlook-windows""]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@outlook-web","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","outlook-web","Outlook","Web","Browser/Webmail","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@outlook-macos","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","outlook-macos","Outlook","macOS","WebKit","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@outlook-ios","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","outlook-ios","Outlook","iOS","WebKit/WebView","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@outlook-android","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","outlook-android","Outlook","Android","Android WebView","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@gmail-web","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","gmail-web","Gmail","Web","Browser/Gmail sanitizer","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@gmail-ios-google","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","gmail-ios-google","Gmail","iOS/Google account","WebKit/Gmail sanitizer","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@gmail-android-google","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","gmail-android-google","Gmail","Android/Google account","Android WebView/Gmail sanitizer","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@gmail-ios-non-google","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","gmail-ios-non-google","Gmail","iOS/non-Google account","WebKit/Gmail sanitizer","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@gmail-android-non-google","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","gmail-android-non-google","Gmail","Android/non-Google account","Android WebView/Gmail sanitizer","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@apple-mail-macos","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","apple-mail-macos","Apple Mail","macOS","WebKit","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@apple-mail-ios","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","apple-mail-ios","Apple Mail","iOS","WebKit","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
"1.0.0","1.0.1","EMAIL-A11Y-003@yahoo-web","EMAIL-A11Y-003","1","ACTIVE","accessibility","color","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","MUST","SAFE","MAJOR","BLOCK","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg.","[""template"",""signature"",""system_mail"",""html_download"",""eml"",""outlook_package"",""marketing""]","content","manual","full_document","{}","[]","[]","","{}","EMAIL_A11Y_003","Information nicht nur über Farbe vermitteln","Status, Fehler und Aktionen benötigen zusätzlich Text, Symbolbeschreibung oder Struktur; Farbe allein reicht nicht.","NONE","NONE","{}","{""areas"":[""compatibility_auditor""],""stage"":""content""}","Status: Verspätet plus rote Markierung","Nur rote Zelle ohne Bezeichnung","","","yahoo-web","Yahoo Mail","Web","Browser/Webmail","current","SUPPORTED","Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","standard_review","2026-08-24","accessibility_standard","WCAG 2.2 Understanding Contrast (Minimum)","https://www.w3.org/WAI/WCAG22/Understanding/contrast-minimum.html","WCAG 2.2 Understanding Contrast (Minimum); Regel EMAIL-A11Y-003","2023-10-05","2026-08-24","Diese Regel schützt die inhaltlich und funktional belastbare SAFE-Basis über unterschiedliche Rendering-Engines hinweg. Die Regel beschreibt die konservative statische SAFE-Basis beziehungsweise einen clientunabhängigen Inhaltsvertrag.","HIGH","Normative oder originär getestete Quelle mit explizitem SAFE-Fallback.","2026-08-24","2026-11-24","[]","[""accessibility"",""color""]",""
